imdb_id,keywords,release_year,budget_adj,revenue_adj,genres,production_companies,vote_average
tt2027136,fight|mask|college|thanksgiving|campus,2014,6355528.25,0,Thriller|Horror,Electric City Entertainment|David Kirschner Productions|La Sienega Productions,6.1
tt2717318,special air service,2014,0,0,Action|Thriller|War,Tea Shop & Film Company,5.2
tt2403393,dance|ban from profession|biography|iran|oppression,2014,0,0,Drama,Head Gear Films|Lipsync Productions|May 13 Films|CrossDay Productions Ltd.|Morocco Film Assistance,6.5
tt3106120,slasher|woman director,2014,0,0,Horror,LionsGate|WWE Studios,4.1
tt2392810,korean war|englishman,2014,0,0,Drama,Merlin Films,6
tt1837613,woman director,2014,0,0,Music|Drama,Baby Cow Productions|Stubborn Heart Films,4.7
tt2560102,homosexuality|lgbt|male male kiss|lost love|gay couple,2014,0,0,Drama,Microwave Film|Stink Films|Dominic Buchanan Productions|SUMS* Film and Media,7.1
tt2165765,phobia|doctor|fear,2014,0.921091051,0,Horror,Dry County Films|Anchor Bay Entertainment|Movie Machine,4.1
tt3784160,tourist|ranger|national park|climbing|yosemite,2014,0,0,Adventure|Documentary,Sender Films,7.9
tt2582426,nurse|rape|plastic surgery|castration|revenge,2014,0,2496.156748,Thriller|Horror,Zero Gravity Management|Farraj Factory|Kinetic Arts|Tycor International Film Company,4.8
tt2027231,toronto|based on true story|murder|teenager|rumor,2014,0,0,Thriller|Drama|Crime,Julijette,5.5
tt2404583,sword fight|medieval,2014,0,0,Action|Adventure,Mythic International Entertainment|Gloucester Place Films|International Pictures One,5.3
tt3766424,mtv|jackass,2014,0,0,Comedy,MTV Films,5.8
tt2251281,post traumatic stress  disorder|death of a child|animal death|creature feature|marital separation,2014,0,0,Horror|Thriller,Maiden Woods Films,5.2
tt3042626,artist|musician|escape|classic|car,2014,0,0,Romance|Drama,"Thank You, Brain! Productions|Out Of The Woods Productions|Sunny Field Entertainment",6.5
tt2707848,biography|fashion designer|fashion,2014,0,0,Drama,EuropaCorp|Mandarin Films,5.8
tt3069212,martial arts,2014,0,0,Adventure|Action,Assassin's Fist Limited,6.4
tt3593120,sister sister relationship|lake|alien object,2014,0,0,Thriller|Horror|Science Fiction,Ruthless Pictures|The October People,3.3
tt2781516,exploitation|cop|werewolf,2014,0,0,Horror|Comedy,Echolands Creative Group,4.5
tt2597242,evil|real estate agent,2014,0,0,Horror,XYZ Films|Varient|Candlewood Entertainment,4.7
tt3082826,wheelchair|friendship|single mother|punk rocker|woman director,2014,0,0,Drama|Comedy,Mad Dog Pictures|Spring Pictures,5.9
tt2714380,apocalypse|wedding|end of times,2014,0,1077310.856,Thriller|Horror,Affirm Films|Sunrise Pictures|Cinematic|Baron Films,4.3
tt1864405,1970s|jazz|heroin|failure|biography,2014,0,0,Drama|Music,Bona Fide Productions|Epoch Films|Heretic Films,4.8
tt1640718,woman director,2014,0,0,Animation,Ventanarosa Productions|Participant Media|Doha Film Institute|Code Red|Bardel Entertainment Inc.,7.3
tt3723996,futuristic|spaceship|alien|alien planet|disaster,2014,0,0,Animation|Comedy|Science Fiction,Alfred Image Works,7.8
tt3743126,monster|octopus|giant monster|decapitation|scientist,2014,0,0,TV Movie|Science Fiction|Action|Adventure|Horror,New Horizons Picture,3.7
tt3433074,brendan ocarrol,2014,5434437.2,21185094.17,Comedy,BBC Films|That's Nice Films|BocFlix,5.2
tt3093546,writer|narcissist,2014,0,0,Comedy|Drama,Sailor Bear|Washington Square Films|Faliro House Productions,5.9
tt2962876,father-son relationship|road trip|tourette syndrome|woman director|cremation,2014,0,0,Comedy|Drama,Troika Pictures|Amasia Entertainment|Coup d'Etat Films,6.9
tt3264102,biography|sport|hockey,2014,0,0,Documentary|History,Russian Film Committee|Gabriel Polsky Productions,7.2
tt3326366,biography,2014,0,0,Crime|Documentary,Radical Media|CNN Films,6
tt2752688,prison|biography|reporter|interrogation|iran,2014,0,0,Drama,Odd Lot Entertainment|International Traders|Busboy Productions,6.6
tt3974790,coffee shop,2014,0,0,Comedy|Romance,Edko Films|Star Ritz Productions Co Ltd|Amazing Film Studio,6.4
tt2258285,sheriff|revenge|ex-con,2014,0,0,Crime|Drama,Tessalit Productions,6.1
tt1837574,london|bad cop,2014,0,0,Drama|Crime,Film4|Number 9 Films,4.7
tt3534842,profession|evil doll|possession|murder|problem child,2014,0,0,Mystery|Thriller|Horror,HFD Productions|Hybrid LLC,4.8
tt3754976,mental institution|mind game,2014,0,0,Drama,Melenny Productions,7.4
tt2996684,predator|vacation|animal,2014,0,0,Thriller|Horror,Chiller Films|Flower Films (II)|Synthetic Cinema International,4.5
tt3079016,paris|new york|florist|engagement|break-up,2014,0,0,Comedy|Romance,Marc Platt Productions|Bifrost Pictures|The Bridge Finance Company|PalmStar Media|E2B Capital,4.8
tt3203290,competition|video game|esports|dota 2,2014,138163.6576,0,Documentary,Valve,7
tt2713642,new jersey|nudity|exploitation|gore|spoof,2014,1289527.471,0,Horror|Comedy,Spy Global Media|JSM productions1,2.4
tt4007494,animation|making of,2014,0,0,Documentary,American Broadcasting Company (ABC)|Lincoln Square Productions,7.2
tt3038142,supernatural|drug rehab|intervention|demonic possession|found footage,2014,0,0,Thriller|Horror,Schorr Pictures,3.8
tt3302820,climate change|cow|food|environment|sustainable,2014,107.7676529,0,Documentary,First Spark Media|A.U.M. Films,7.6
tt3139538,immigrant|iraq|stand up comedian|veteran|iraq veteran,2014,0,0,Drama|Romance|Comedy,Vanishing Angle|Strongman|Five By Eight Productions|Hole in 1 Productions,5.9
tt2390283,canada|human being-animal relationship|polar bear|bear|winter & snow,2014,16579638.91,0,Family|Adventure,Imagenation Abu Dhabi FZ|Media Max Productions|Hyde Park Entertainment|Rob Heydon Productions,4.9
tt3801438,teenager|talking cat|christmas,2014/5/9,16,6.5,afghanistan|war in afghanistan|improvised explosive device,"Armed only with their cameras, Peabody and Emmy Award-winning conflict Journalist Mike Boettcher, and his son, Carlos, provide unprecedented access into the longest war in U.S. history.",HighRoad Entertainment
tt2474310,homophobia|homosexuality|gay romance|threesome,2014,0,0,Drama,TLA Releasing,7.2
tt3382842,mummy,2014,0,0,Horror,Halcyon International Pictures|Still Night Monster Movies|Automatic Media,4.6
tt3087752,supernatural|woman director,2014,0,0,Thriller|Drama|Horror|Mystery,Liaison Films|Lionsgate Television|KippSter Entertainment|City Entertainment|Federation Entertainment,6.1
tt2955096,family|christmas,2014,0,0,Comedy|Drama,Lucky Coffee Productions,5.4
tt2914762,friendship|train|journey|romantic drama|married,2014,0,0,Romance|Drama,British Broadcasting Corporation (BBC)|Carnival Films & Television,6.5
tt2414822,biography|christian|romance,2014,0,0,Romance|Adventure|Drama,"Divine Inspiration, The Fabulous Boomtown Boys",4.5
tt1698647,based on novel|dystopia|love|teenager|failed tv pilot,2014,0,0,Adventure|Fantasy|Romance|Science Fiction,20th Century Fox Television|Chernin Entertainment|Mazur / Kaplan Company,6.6
tt1958043,haunted house|found footage|october|haunted attractions, an unexpected and powerful journey of love, laughter," and forgiveness unfolds.""", a lifetime of drama plays out. Robert (Jenkins) fights a zero sum game to reclaim all that his illness stole from his family. A debate rages on patients�?rights and what it truly means to be free. Jonathan reconciles with his father, reconnects with his mother (Archer), wise-beyond-her-years patient (Barden) and a no-nonsense nurse (Hudson). Through this intensely life affirming prism
tt3659786,drama|soccer|intellectual disability,2014,0,0,Drama|TV Movie,Tiger Aspect Productions|Fifty Fathoms Productions,7.6
tt3499424,greece|ancient greece|hercules,2014,0,0,Adventure|Action,The Asylum,4.1
tt3546370,sport|motor-bike accident|motorcycle|motorcycle racing|road racing,2014,0,0,Documentary,Double-Band films,7.7
tt3138192,halloween|sequel|based on a children's book|ghost,2014,0,0,Family|Fantasy|Horror,Lookout Entertainment|Commotion Pictures,5.2
tt2761630,gold rush|tv mini-series,2014,0,0,Drama|History,Scott Free Productions|Discovery Channel|E1 Entertainment U.S.|Nomadic Pictures,6.7
tt2290739,supernatural|suspense,2014,6447637.355,0,Horror|Thriller,LD Entertainment,4.8
tt3958494,stand-up|stand up comedy,2014,0,0,Comedy,Netflix,7.4
tt3823690,stand up comedy,2014,0,0,Comedy,NetFlix,7.5
tt2992524,london|violence|clans|suburban|two generation,2014,0,0,Crime|Thriller,Fulwell 73|DP Films|Creativity Capital,5.4
tt3455822,world war ii,2014,0,0,Documentary,Spring Films,7.5
tt3290276,women in prison,2014,0,0,Crime|Drama|Thriller,"Asylum, The|Broken Films",5.1
tt2821314,technology|money,2014,0,0,Documentary|History,44th Floor Productions,6.8
tt2043865,wedding,2014,0,0,Comedy|Romance,Sin Sentido Films|Selva Pictures,6.7
tt3509114,jealousy|manipulation|murder,2014,1842182.102,0,Drama|Thriller,Johnson Production Group,6
tt3145220,talent|delusion|fame|teenager|viral video,2014,921091.0508,0,Drama|Comedy,Honora Productions|Brooks Media,4.9
tt3214248,new york city|graduate student,2014,0,0,Romance|Comedy|Drama,Shoot First Entertainment,5.7
tt3995006,new york|graffiti|chaos|art,2014,0,0,Documentary,Home Box Office (HBO)|Matador Content|Permanent Wave,6.8
tt3569356,sex|thanksgiving|friendship|high school|love,2014,0,0,Comedy,Steeltown Entertainment|Point Park University|Shaderville,4.1
tt3675568,climate change,2014,0,177217.9182,Documentary,Participant Media,7.4
tt2208568,london|assassin|serbian|commando|revenge plot,2014,0,0,Thriller|Crime|Action|Drama,Moli Films,6.5
tt3715406,video game|history|atari|landfill,2014,0,0,Documentary,Xbox Entertainment Studios,6.7
tt2815072,panama|tourist|waterfall|vacation|party,2014,0,0,Horror,Kilburn Media,4.6
tt3090634,paris|france|dj|woman director,2014,0,60294.62018,Drama|Music,France 2 (FR2)|Blue Film|Ad Vitim Distribution|C.G. Cinema,5.4
tt1327601,obsession|oregon|independent film,2014,2763273.152,0,Mystery|Thriller,Merchant Films,4.7
tt2048824,free spirit|frat boy,2014,0,0,Romance|Drama,Motion Picture Pro Studios|Skoche Films,6.6
tt3532608,concert film,2014,0,0,Comedy,Open Road Films,7
tt1942971,television|production,2014,0,0,Documentary,Black Sheep Films,6.3
tt2244889,biography|music,2014,0,0,Documentary,ZAP Zoetrope Aubry Productions|Blowback Pictures,6.8
tt3578504,war in afghanistan,2014,0,0,Documentary,"Motion Picture Group, The",6.8
tt2304459,sport|family,2014,0,0,Drama,Toy Gun Films|Touchdown Productions,6
tt2938416,skateboarding|drug,2014,0,0,Documentary,Vice Films,7.4
tt3949586,australian|rural setting|gender roles|zombie apocalypse,2014,184218.2102,0,Drama|Horror,Burning Ships Productions,3.9
tt2174896,woman director,2014,0,0,Documentary,Rainbow Shooting Star Pictures|Dodgeville Films,6.5
tt1791681,kidnapping|brutality|violence|teenager|discovery,2014,2993545.915,0,Thriller|Horror|Mystery,Tiberius Film,3.4
tt3922754,world war ii|tank|battle of the bulge|mockbuster,2014,0,0,War|Action,The Asylum,5.2
tt3134058,brazilian|biography|music|drama|documentary,2014,0,0,Documentary|Drama|Music,Globo Filmes,6
tt2167266,biography|australia|based on true story|desert|outback,2014,0,4493305.05,Adventure|Drama,See-Saw Films,7
tt2555268,biography|woman director,2014,0,0,Adventure|Documentary,CoPilot Pictures,7.2
tt3804556,stand-up|stand up comedy,2014,0,0,Comedy,New Wave Entertainment Television,6.6
tt3399916,new zealand|maori|revenge|historical society|tribal warfare,2014,0,4826.517106,Action,General Film Corporation,6
tt4127138,future|apprentice|telekinesis|mind control|space,2014,0,0,Science Fiction,Platige Image,6.9
tt3263996,north dakota|human rights|oil industry,2014,0,0,Drama|Documentary,Mile End Films West,6.8
tt3484800,haunted house|yorkshire england|ghost,2014,0,0,Mystery|Horror,Screen Yorkshire|Content Media Corp.|Great Point Media|Pygmalion Productions,4.1
tt3701804,lifestyle|diet|sequel|advocacy,2014,0,0,Documentary,Reboot USA,6.5
tt3626804,biography|sport|basketball|dallas mavericks,2014,0,0,Documentary,Broadview Pictures,6.8
tt2726270,babysitter|halloween|high school|horror|home invasion,2014,0,0,Horror|Thriller,A71 Productions|Narrow Edge Productions|High Star Entertainment,5.5
tt2762334,coming of age,2014,0,0,Romance|Comedy,Balaji Motion Pictures,5.8
tt3966544,remake|behind the scenes,2014,0,0,Documentary,Severin Films,7.1
tt3785068,live concert|one direction,2014,0,0,Documentary|Music,Fulwell 73,8.3
tt3546114,lesbian|woman director,2014,0,0,Romance|Drama,Soul Kiss Films,4.2
tt0076759,android|galaxy|hermit|death star|lightsaber,1977,39575591.36,2789712242,Adventure|Action|Science Fiction,Lucasfilm|Twentieth Century Fox Film Corporation,7.9
tt0076752,london|submarine|england|assassination|spy,1977,50368934.46,667167740.4,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,6.2
tt0076618,mouse|baby-snatching|bottle|albatros|rescue,1977,4317337.239,256219102.7,Fantasy|Family|Animation|Adventure,Walt Disney Productions,6.6
tt0075686,neurosis|comedian|job interview|love|singer,1977,14391124.13,137620251.3,Comedy|Drama|Romance,United Artists,7.6
tt0076538,farm|friendship|part live action|escape|dragon,1977,35977810.33,0,Fantasy|Animation|Comedy|Family,Walt Disney Productions,6.4
tt0075860,indiana|obsession|extraterrestrial technology|evacuation|blackout,1977,71955620.65,1092964989,Science Fiction|Drama,Columbia Pictures Corporation|EMI Films|Julia Phillips and Michael Phillips Productions,7
tt0075784,netherlands|world war ii|operation market garden|panzer|british soldier,1977,79151182.72,182587387.4,Drama|History|War,Joseph E. Levine Productions,6.4
tt0076363,dream sequence|winnie the pooh|cartoon bear|cartoon tiger,1977,0,0,Animation|Family,Walt Disney Productions,7.1
tt0076137,auto mechanic|automobile racing|smart car|monte carlo rally|the love bug,1977,0,0,Romance|Comedy|Family|Action|Adventure,Walt Disney Productions,6.4
tt0076716,monster|step mother,1977,12592233.61,57564496.52,Action|Adventure|Family|Fantasy|Science Fiction,Columbia Pictures|Andor Films,5.9
tt0076175,gypsy|middle east|foreign legion|wilderness|archaeologist,1977,0,0,Action|Adventure|Drama|War,Associated General Films|Sir Lew Grade,6.1
tt0076666,dancing master|dance performance|lover (female)|dancing scene|disco,1977,12592233.61,853081316,Drama|Music,Paramount Pictures|Robert Stigwood Organization (RSO),6.3
tt0076141,industrialist|vertigo|hitman|lighthouse|spoof,1977,12232455.51,111758008.9,Comedy|Music,Twentieth Century Fox Film Corporation|Crossbow Productions,6.2
tt0076729,sheriff|bride|smuggling|road movie,1977,0,455973514.6,Action|Adventure|Comedy,Universal Pictures,6.9
tt0076578,training|sport|gym|bodybuilding competition,1977,0,0,Documentary,White Mountain Films,7
tt0076070,ambush|prostitute|helicopter|showdown|bus,1977,19787795.68,95034155.53,Drama|Action|Crime|Thriller,Malpaso Productions|Warner Bros.,6.7
tt0074695,world war ii|german|russian|troops|battle for power,1977,21586686.2,0,Drama|Action|History|War,ITC Entertainment|Terra-Filmkunst|EMI Films|Rapid Film,6
tt0076451,new york|jazz|saxophonist|falling in love,1977,0,0,Drama|Music|Romance,United Artists|Chartoff-Winkler Productions,5.6
tt0076723,small town|sport|ice hockey|violence|team owner,1977,0,100737868.9,Drama|Comedy,Universal Pictures,7.3
tt0075968,fencing|russian front|napoleonic wars|pistol duel|sword duel,1977,3238002.929,0,Drama|War,Enigma Productions,5.9
tt0076245,friends|playwright,1977,0,0,Drama,Twentieth Century Fox Film Corporation,5
tt0075704,based on novel|nightmare|stranger,1977,0,0,Fantasy|Drama|Horror|Thriller,Sterobcar Productions,5.5
tt0076009,exorcism|examination|pact with the devil|possession|priest,1977,50368934.46,110628679.9,Horror|Thriller|Fantasy,Warner Bros.,4.6
tt0075648,stewardess|pilot|hijacking|painting|boeing 747,1977,21586686.2,107933431,Action|Adventure|Drama|Thriller,Universal Pictures,5.7
tt0076221,father-son relationship|dream|new love|village|weltverbesserer,1977,0,0,Fantasy|Comedy,Umbrella Films|Python Films,5.8
tt0074486,baby|mutant|claustrophobia|nightmare|parents-in-law,1977,35977.81033,25184467.23,Science Fiction|Fantasy|Horror|Drama,American Film Institute (AFI)|Libra Films,7.1
tt0076637,vietnam veteran|repayment|revenge,1977,0,0,Action|Crime|Drama|Thriller,American International Pictures (AIP),6.3
tt0074896,islam|muslim|war|religion|historical fiction,1977,0,0,Adventure|Drama|Action|History,Filmco International Productions,7.2
tt0077687,elves|dwarves|orcs|rivendell|robbery,1977,10793343.1,0,Adventure|Animation|Family,Rankin/Bass Productions,5.8
tt0074853,mistake in person|plan|royalty|twin,1977,0,0,History|Adventure,Norman Rosemont Productions,5.9
tt0075765,thriller|american football stadium|dirigible,1977,0,0,Action|Adventure|Drama|Thriller,Paramount Pictures,6.1
tt0076686,suspense,1977,0,0,Drama|Mystery,De Laurentiis|Bavaria Film|Zweites Deutsches Fernsehen (ZDF)|Rialto Films,5.3
tt0076915,based on novel|wyoming|saloon|buffalo|native american,1977,0,0,Western,Dino De Laurentiis Company,5.6
tt0076504,ship|whale|marine biologist|newfoundland|killer whale,1977,21586686.2,52951615.96,Drama|Adventure|Horror,Dino de Laurentiis Cinematografica,5
tt0076740,dynamite|car journey|nicaragua|criminal|explosives,1977,79151182.72,43173372.39,Action|Thriller|Adventure,Paramount Pictures|Universal Pictures|Film Properties International N.V.,7.4
tt0076299,australia,1977,2914202.636,4526008.539,Drama|Thriller|Mystery,Australian Film Commission,5.8
tt0076489,god,1977,0,149981572.2,Fantasy|Comedy,Warner Bros.,5.6
tt0075612,independent film|expectant mother|still birth,1977,5396671.549,0,Drama,Lions Gate Films,6.1
tt0076271,hotel|small town|siege|independent film|corpse,1977,1798890.516,61162277.55,Horror|Science Fiction,Arachnid Productions Ltd.,5.7
tt0075809,small town|supernatural|suspense|desert,1977,0,0,Horror|Mystery,Universal Pictures,6.2
tt0076929,elves|assassin|technology|mutant|world war ii,1977,4317337.239,32380029.29,Animation|Fantasy|Science Fiction,20th Century Fox,6
tt0076636,bomb|terrorist|fbi|blackmail|investigation,1977,0,0,Action|Thriller,Universal Pictures,6
tt0077681,rape|mutation|government|murder|blood,1977,827489.6375,89944525.81,Horror,Blood Relations Co.,6
